shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
15JUNE-2065193,10007,47.165024,-122.512025
15JUNE-2065193,10008,47.165024,-122.511775
15JUNE-2065193,10009,47.165034,-122.511575
15JUNE-2065193,10010,47.165044,-122.511355
15JUNE-2065193,10011,47.165064,-122.511135
15JUNE-2065193,10012,47.165084,-122.510895
15JUNE-2065193,10013,47.165124,-122.510235
15JUNE-2065193,10014,47.165154,-122.509575
15JUNE-2065193,10015,47.165174,-122.509265
15JUNE-2065193,10016,47.165204,-122.508735
15JUNE-2065193,10017,47.165236,-122.508493
15JUNE-2065193,20001,47.165236,-122.508493
15JUNE-2065193,20002,47.165244,-122.508435
15JUNE-2065193,20003,47.165294,-122.508255
15JUNE-2065193,20004,47.165354,-122.508105
15JUNE-2065193,20005,47.165024,-122.507735
15JUNE-2065193,20006,47.164992,-122.507703
15JUNE-2065193,30001,47.164992,-122.507703
15JUNE-2065193,30002,47.164844,-122.507555
15JUNE-2065193,30003,47.164424,-122.507165
15JUNE-2065193,30004,47.163574,-122.506395
15JUNE-2065193,30005,47.163354,-122.506225
15JUNE-2065193,30006,47.163074,-122.506025
15JUNE-2065193,30007,47.162854,-122.505885
15JUNE-2065193,30008,47.162454,-122.505655
15JUNE-2065193,30009,47.162304,-122.505545
15JUNE-2065193,30010,47.162106,-122.505423
15JUNE-2065193,40001,47.162106,-122.505423
15JUNE-2065193,40002,47.162094,-122.505415
15JUNE-2065193,40003,47.161664,-122.505225
15JUNE-2065193,40004,47.161154,-122.505015
15JUNE-2065193,40005,47.160694,-122.504865
15JUNE-2065193,40006,47.160454,-122.504785
15JUNE-2065193,40007,47.160294,-122.504745
15JUNE-2065193,40008,47.160094,-122.504705
15JUNE-2065193,40009,47.159414,-122.504595
15JUNE-2065193,40010,47.159036,-122.504574
15JUNE-2065193,50001,47.159036,-122.504574
15JUNE-2065193,50002,47.158504,-122.504545
15JUNE-2065193,50003,47.156547,-122.504489
15JUNE-2065193,60001,47.156547,-122.504489
15JUNE-2065193,60002,47.156434,-122.504485
15JUNE-2065193,60003,47.155784,-122.504455
15JUNE-2065193,60004,47.155534,-122.504455
15JUNE-2065193,70001,47.155534,-122.504455
15JUNE-2065193,70002,47.155244,-122.504455
15JUNE-2065193,70003,47.154904,-122.504455
15JUNE-2065193,70004,47.154149,-122.504448
15JUNE-2065193,80001,47.154149,-122.504448
15JUNE-2065193,80002,47.153804,-122.504445
15JUNE-2065193,80003,47.153504,-122.504445
15JUNE-2065193,80004,47.152674,-122.504425
15JUNE-2065193,80005,47.152545,-122.504425
15JUNE-2065193,90001,47.152545,-122.504425
15JUNE-2065193,90002,47.152234,-122.504425
15JUNE-2065193,90003,47.150054,-122.504395
15JUNE-2065193,90004,47.149932,-122.504402
15JUNE-2065193,100001,47.149932,-122.504402
15JUNE-2065193,100002,47.149864,-122.504405
15JUNE-2065193,100003,47.149294,-122.504415
15JUNE-2065193,100004,47.148979,-122.504929
15JUNE-2065193,110001,47.148979,-122.504929
15JUNE-2065193,110002,47.148834,-122.505165
15JUNE-2065193,110003,47.147234,-122.507905
15JUNE-2065193,110004,47.146834,-122.508585
15JUNE-2065193,110005,47.146822,-122.508605
15JUNE-2065193,120001,47.146822,-122.508605
15JUNE-2065193,120002,47.145854,-122.510245
15JUNE-2065193,120003,47.145454,-122.510925
15JUNE-2065193,120004,47.145104,-122.511535
15JUNE-2065193,120005,47.144904,-122.511865
15JUNE-2065193,120006,47.144734,-122.512165
15JUNE-2065193,120007,47.144569,-122.512445
15JUNE-2065193,130001,47.144569,-122.512445
15JUNE-2065193,130002,47.142394,-122.516135
15JUNE-2065193,130003,47.142232,-122.516414
15JUNE-2065193,140001,47.142232,-122.516414
15JUNE-2065193,140002,47.142184,-122.516495
15JUNE-2065193,140003,47.142054,-122.516725
15JUNE-2065193,140004,47.141924,-122.516935
15JUNE-2065193,140005,47.141524,-122.517595
15JUNE-2065193,140006,47.141374,-122.517845
15JUNE-2065193,140007,47.140964,-122.518555
15JUNE-2065193,140008,47.140814,-122.518865
15JUNE-2065193,140009,47.140619,-122.519198
15JUNE-2065193,150001,47.140619,-122.519198
15JUNE-2065193,150002,47.140504,-122.519395
15JUNE-2065193,150003,47.140314,-122.519715
15JUNE-2065193,150004,47.140174,-122.519945
15JUNE-2065193,150005,47.140094,-122.520085
15JUNE-2065193,150006,47.139834,-122.520605
15JUNE-2065193,150007,47.139594,-122.521135
15JUNE-2065193,150008,47.139314,-122.521765
15JUNE-2065193,150009,47.139154,-122.522155
15JUNE-2065193,150010,47.138994,-122.522575
15JUNE-2065193,150011,47.138914,-122.522885
15JUNE-2065193,150012,47.138874,-122.523065
15JUNE-2065193,150013,47.138854,-122.523245
15JUNE-2065193,150014,47.138864,-122.523505
15JUNE-2065193,150015,47.138874,-122.523975
15JUNE-2065193,150016,47.138880,-122.524182
15JUNE-2065193,160001,47.138880,-122.524182
15JUNE-2065193,160002,47.138884,-122.524305
15JUNE-2065193,160003,47.138914,-122.525035
15JUNE-2065193,160004,47.138954,-122.525695
15JUNE-2065193,160005,47.138944,-122.526165
15JUNE-2065193,160006,47.138334,-122.526115
15JUNE-2065193,160007,47.137894,-122.526085
15JUNE-2065193,160008,47.137744,-122.526065
15JUNE-2065193,160009,47.137664,-122.526045
15JUNE-2065193,160010,47.137564,-122.526005
15JUNE-2065193,160011,47.137484,-122.525955
15JUNE-2065193,160012,47.137414,-122.525905
15JUNE-2065193,160013,47.137314,-122.525835
15JUNE-2065193,160014,47.137214,-122.525755
15JUNE-2065193,160015,47.136974,-122.526215
15JUNE-2065193,160016,47.136564,-122.526945
15JUNE-2065193,160017,47.136224,-122.527475
15JUNE-2065193,160018,47.136074,-122.527715
15JUNE-2065193,160019,47.135914,-122.527955
15JUNE-2065193,160020,47.135704,-122.528255
15JUNE-2065193,160021,47.135324,-122.528775
15JUNE-2065193,160022,47.134944,-122.529505
15JUNE-2065193,160023,47.134534,-122.530255
15JUNE-2065193,160024,47.133994,-122.531205
15JUNE-2065193,160025,47.132534,-122.533675
15JUNE-2065193,160026,47.131304,-122.535775
15JUNE-2065193,160027,47.130444,-122.537225
15JUNE-2065193,160028,47.130324,-122.537415
15JUNE-2065193,160029,47.129984,-122.538075
15JUNE-2065193,160030,47.129694,-122.538615
15JUNE-2065193,160031,47.129464,-122.539035
15JUNE-2065193,160032,47.129054,-122.539755
15JUNE-2065193,160033,47.128624,-122.540465
15JUNE-2065193,160034,47.128304,-122.540995
15JUNE-2065193,160035,47.127994,-122.541545
15JUNE-2065193,160036,47.127304,-122.542715
15JUNE-2065193,160037,47.127124,-122.542445
15JUNE-2065193,160038,47.127014,-122.542305
15JUNE-2065193,160039,47.126814,-122.542035
15JUNE-2065193,160040,47.126604,-122.541805
15JUNE-2065193,160041,47.126474,-122.541715
15JUNE-2065193,160042,47.126394,-122.541655
15JUNE-2065193,160043,47.126244,-122.541625
15JUNE-2065193,160044,47.126094,-122.541615
15JUNE-2065193,160045,47.126014,-122.541645
15JUNE-2065193,160046,47.125904,-122.541705
15JUNE-2065193,160047,47.125754,-122.541835
15JUNE-2065193,160048,47.125594,-122.542005
15JUNE-2065193,160049,47.125314,-122.542375
15JUNE-2065193,160050,47.125144,-122.542565
15JUNE-2065193,160051,47.124984,-122.542665
15JUNE-2065193,160052,47.124884,-122.542725
15JUNE-2065193,160053,47.124744,-122.542755
15JUNE-2065193,160054,47.124604,-122.542775
15JUNE-2065193,160055,47.124184,-122.542795
15JUNE-2065193,160056,47.123904,-122.542795
15JUNE-2065193,160057,47.123484,-122.542805
15JUNE-2065193,160058,47.122724,-122.542815
15JUNE-2065193,160059,47.121144,-122.542845
15JUNE-2065193,160060,47.121154,-122.542095
15JUNE-2065193,160061,47.121184,-122.540005
15JUNE-2065193,160062,47.121184,-122.538775
15JUNE-2065193,160063,47.121184,-122.537715
15JUNE-2065193,160064,47.121184,-122.537405
15JUNE-2065193,160065,47.124354,-122.537415
15JUNE-2065193,160066,47.124474,-122.537465
15JUNE-2065193,160067,47.124493,-122.537482
15JUNE-2065193,170001,47.124493,-122.537482
15JUNE-2065193,170002,47.124554,-122.537535
15JUNE-2065193,170003,47.124714,-122.537325
15JUNE-2065193,170004,47.124794,-122.537205
15JUNE-2065193,170005,47.124824,-122.537045
15JUNE-2065193,170006,47.124824,-122.536805
15JUNE-2065193,170007,47.124834,-122.534085
15JUNE-2065193,170008,47.124834,-122.533935
15JUNE-2065193,170009,47.124794,-122.533935
15JUNE-2065193,180001,47.124794,-122.533935
15JUNE-2065193,180002,47.124834,-122.533935
15JUNE-2065193,180003,47.124844,-122.533325
15JUNE-2065193,180004,47.124854,-122.531085
15JUNE-2065193,180005,47.124854,-122.530885
15JUNE-2065193,180006,47.124864,-122.530335
15JUNE-2065193,180007,47.124871,-122.529862
15JUNE-2065193,190001,47.124871,-122.529862
15JUNE-2065193,190002,47.124874,-122.529685
15JUNE-2065193,190003,47.124874,-122.528915
15JUNE-2065193,190004,47.124874,-122.527645
15JUNE-2065193,190005,47.124530,-122.527509
15JUNE-2065193,200001,47.124530,-122.527509
15JUNE-2065193,200002,47.124444,-122.527475
15JUNE-2065193,200003,47.123264,-122.526985
15JUNE-2065193,200004,47.122969,-122.526849
15JUNE-2065193,210001,47.122969,-122.526849
15JUNE-2065193,210002,47.122874,-122.526805
15JUNE-2065193,210003,47.122704,-122.526725
15JUNE-2065193,210004,47.122564,-122.526655
15JUNE-2065193,210005,47.121944,-122.526415
15JUNE-2065193,210006,47.121244,-122.526115
15JUNE-2065193,210007,47.121254,-122.526535
15JUNE-2065193,210008,47.121251,-122.527059
15JUNE-2065193,220001,47.121251,-122.527059
15JUNE-2065193,220002,47.121244,-122.528565
15JUNE-2065193,220003,47.121244,-122.528685
15JUNE-2065193,220004,47.121234,-122.531315
15JUNE-2065193,220005,47.121214,-122.532545
15JUNE-2065193,220006,47.121214,-122.532835
15JUNE-2065193,220007,47.121204,-122.533755
15JUNE-2065193,220008,47.121204,-122.533892
15JUNE-2065193,230001,47.121204,-122.533892
15JUNE-2065193,230002,47.121204,-122.535525
15JUNE-2065193,230003,47.121194,-122.536125
15JUNE-2065193,230004,47.121185,-122.537262
15JUNE-2065193,240001,47.121185,-122.537262
15JUNE-2065193,240002,47.121184,-122.537405
15JUNE-2065193,240003,47.121184,-122.537715
15JUNE-2065193,240004,47.121184,-122.538775
15JUNE-2065193,240005,47.121184,-122.540005
15JUNE-2065193,240006,47.121154,-122.542095
15JUNE-2065193,240007,47.121144,-122.542845
15JUNE-2065193,240008,47.122186,-122.542826
15JUNE-2065193,250001,47.122186,-122.542826
15JUNE-2065193,250002,47.122724,-122.542815
15JUNE-2065193,250003,47.123484,-122.542805
15JUNE-2065193,250004,47.123769,-122.542798
15JUNE-2065193,260001,47.123769,-122.542798
15JUNE-2065193,260002,47.123904,-122.542795
15JUNE-2065193,260003,47.124184,-122.542795
15JUNE-2065193,260004,47.124604,-122.542775
15JUNE-2065193,260005,47.124744,-122.542755
15JUNE-2065193,260006,47.124884,-122.542725
15JUNE-2065193,260007,47.124984,-122.542665
15JUNE-2065193,260008,47.125144,-122.542565
15JUNE-2065193,260009,47.125314,-122.542375
15JUNE-2065193,260010,47.125594,-122.542005
15JUNE-2065193,260011,47.125754,-122.541835
15JUNE-2065193,260012,47.125904,-122.541705
15JUNE-2065193,260013,47.126014,-122.541645
15JUNE-2065193,260014,47.126094,-122.541615
15JUNE-2065193,260015,47.126244,-122.541625
15JUNE-2065193,260016,47.126394,-122.541655
15JUNE-2065193,260017,47.126474,-122.541715
15JUNE-2065193,260018,47.126604,-122.541805
15JUNE-2065193,260019,47.126814,-122.542035
15JUNE-2065193,260020,47.127014,-122.542305
15JUNE-2065193,260021,47.127124,-122.542445
15JUNE-2065193,260022,47.127304,-122.542715
15JUNE-2065193,260023,47.127434,-122.542865
15JUNE-2065193,260024,47.127804,-122.543325
15JUNE-2065193,260025,47.127444,-122.543905
15JUNE-2065193,260026,47.126614,-122.545335
15JUNE-2065193,260027,47.126467,-122.545582
15JUNE-2065193,270001,47.126467,-122.545582
15JUNE-2065193,270002,47.125274,-122.547585
15JUNE-2065193,270003,47.125083,-122.547912
15JUNE-2065193,280001,47.125083,-122.547912
15JUNE-2065193,280002,47.123444,-122.550725
15JUNE-2065193,280003,47.123808,-122.551181
15JUNE-2065193,290001,47.123808,-122.551181
15JUNE-2065193,290002,47.124504,-122.552055
15JUNE-2065193,290003,47.125584,-122.553445
15JUNE-2065193,290004,47.126104,-122.554115
15JUNE-2065193,290005,47.125925,-122.554427
15JUNE-2065193,300001,47.125925,-122.554427
15JUNE-2065193,300002,47.124834,-122.556325
15JUNE-2065193,300003,47.124590,-122.556721
15JUNE-2065193,310001,47.124590,-122.556721
15JUNE-2065193,310002,47.124544,-122.556795
15JUNE-2065193,310003,47.124114,-122.557525
15JUNE-2065193,310004,47.122901,-122.559587
15JUNE-2065193,320001,47.122901,-122.559587
15JUNE-2065193,320002,47.122814,-122.559735
15JUNE-2065193,320003,47.122304,-122.560595
15JUNE-2065193,320004,47.122064,-122.561015
15JUNE-2065193,320005,47.121931,-122.561211
15JUNE-2065193,330001,47.121931,-122.561211
15JUNE-2065193,330002,47.121894,-122.561265
15JUNE-2065193,330003,47.121334,-122.560565
15JUNE-2065193,330004,47.121139,-122.560307
15JUNE-2065193,340001,47.121139,-122.560307
15JUNE-2065193,340002,47.120784,-122.559835
15JUNE-2065193,340003,47.120274,-122.559215
15JUNE-2065193,340004,47.119917,-122.558766
15JUNE-2065193,350001,47.119917,-122.558766
15JUNE-2065193,350002,47.119224,-122.557895
15JUNE-2065193,350003,47.118864,-122.557435
15JUNE-2065193,350004,47.118744,-122.557275
15JUNE-2065193,350005,47.118534,-122.557005
15JUNE-2065193,350006,47.118414,-122.556875
15JUNE-2065193,350007,47.118304,-122.556735
15JUNE-2065193,350008,47.118214,-122.556625
15JUNE-2065193,350009,47.116344,-122.554335
15JUNE-2065193,350010,47.115714,-122.553515
15JUNE-2065193,350011,47.115354,-122.553025
15JUNE-2065193,350012,47.113624,-122.550805
15JUNE-2065193,350013,47.111754,-122.554005
15JUNE-2065193,350014,47.111584,-122.554295
15JUNE-2065193,350015,47.111174,-122.554885
15JUNE-2065193,350016,47.110904,-122.555235
15JUNE-2065193,350017,47.110644,-122.555495
15JUNE-2065193,350018,47.110444,-122.555655
15JUNE-2065193,350019,47.110074,-122.555875
15JUNE-2065193,350020,47.109784,-122.556005
15JUNE-2065193,350021,47.109584,-122.556075
15JUNE-2065193,350022,47.109294,-122.556155
15JUNE-2065193,350023,47.109084,-122.556185
15JUNE-2065193,350024,47.108734,-122.556185
15JUNE-2065193,350025,47.108484,-122.556155
15JUNE-2065193,350026,47.108124,-122.556075
15JUNE-2065193,350027,47.107884,-122.555985
15JUNE-2065193,350028,47.107654,-122.555885
15JUNE-2065193,350029,47.107434,-122.555755
15JUNE-2065193,350030,47.107074,-122.555485
15JUNE-2065193,350031,47.106914,-122.555335
15JUNE-2065193,350032,47.107054,-122.555105
15JUNE-2065193,350033,47.107254,-122.554635
15JUNE-2065193,350034,47.107304,-122.554555
15JUNE-2065193,350035,47.108244,-122.553865
15JUNE-2065193,350036,47.108314,-122.553835
15JUNE-2065193,350037,47.108384,-122.553825
15JUNE-2128164,10001,47.171366,-122.571963
15JUNE-2128164,10002,47.171564,-122.572265
15JUNE-2128164,10003,47.171674,-122.572365
15JUNE-2128164,10004,47.171784,-122.572435
15JUNE-2128164,10005,47.172144,-122.572585
15JUNE-2128164,10006,47.172244,-122.572655
15JUNE-2128164,10007,47.172354,-122.572765
15JUNE-2128164,10008,47.172404,-122.572885
15JUNE-2128164,10009,47.172424,-122.573015
15JUNE-2128164,10010,47.172434,-122.573555
15JUNE-2128164,10011,47.172444,-122.574275
15JUNE-2128164,10012,47.173444,-122.574265
15JUNE-2128164,10013,47.174114,-122.574255
15JUNE-2128164,10014,47.175174,-122.574275
15JUNE-2128164,10015,47.175504,-122.574285
15JUNE-2128164,10016,47.176624,-122.574355
15JUNE-2128164,10017,47.176844,-122.574375
15JUNE-2128164,10018,47.176840,-122.573991
15JUNE-2128164,20001,47.176840,-122.573991
15JUNE-2128164,20002,47.176834,-122.573415
15JUNE-2128164,20003,47.176824,-122.570385
15JUNE-2128164,20004,47.176804,-122.568435
15JUNE-2128164,20005,47.176804,-122.568283
15JUNE-2128164,30001,47.176804,-122.568283
15JUNE-2128164,30002,47.176804,-122.567025
15JUNE-2128164,30003,47.176814,-122.566805
15JUNE-2128164,30004,47.176854,-122.566515
15JUNE-2128164,30005,47.176924,-122.566132
15JUNE-2128164,40001,47.176924,-122.566132
15JUNE-2128164,40002,47.176984,-122.565805
15JUNE-2128164,40003,47.177044,-122.565465
15JUNE-2128164,40004,47.177234,-122.564495
15JUNE-2128164,40005,47.177254,-122.564365
15JUNE-2128164,40006,47.177594,-122.562505
15JUNE-2128164,40007,47.178434,-122.557895
15JUNE-2128164,40008,47.178704,-122.556445
15JUNE-2128164,40009,47.178884,-122.555365
15JUNE-2128164,40010,47.178944,-122.555035
15JUNE-2128164,40011,47.179224,-122.553285
15JUNE-2128164,40012,47.179294,-122.552855
15JUNE-2128164,40013,47.179298,-122.552839
15JUNE-2128164,50001,47.179298,-122.552839
15JUNE-2128164,50002,47.179424,-122.552245
15JUNE-2128164,50003,47.179464,-122.552035
15JUNE-2128164,50004,47.179504,-122.551705
15JUNE-2128164,50005,47.179544,-122.551335
15JUNE-2128164,50006,47.179654,-122.550235
15JUNE-2128164,50007,47.179694,-122.549825
15JUNE-2128164,50008,47.179771,-122.548839
15JUNE-2128164,60001,47.179771,-122.548839
15JUNE-2128164,60002,47.179794,-122.548545
15JUNE-2128164,60003,47.179854,-122.547715
15JUNE-2128164,60004,47.179889,-122.547152
15JUNE-2128164,70001,47.179889,-122.547152
15JUNE-2128164,70002,47.179914,-122.546735
15JUNE-2128164,70003,47.179944,-122.545915
15JUNE-2128164,70004,47.179954,-122.545075
15JUNE-2128164,70005,47.179947,-122.544601
15JUNE-2128164,80001,47.179947,-122.544601
15JUNE-2128164,80002,47.179934,-122.543815
15JUNE-2128164,80003,47.179924,-122.543245
15JUNE-2128164,80004,47.179924,-122.543175
15JUNE-2128164,80005,47.179904,-122.542545
15JUNE-2128164,80006,47.179844,-122.541945
15JUNE-2128164,80007,47.179814,-122.541745
15JUNE-2128164,80008,47.179764,-122.541465
15JUNE-2128164,80009,47.179704,-122.541215
15JUNE-2128164,80010,47.179699,-122.541195
15JUNE-2128164,90001,47.179699,-122.541195
15JUNE-2128164,90002,47.179644,-122.540995
15JUNE-2128164,90003,47.179554,-122.540725
15JUNE-2128164,90004,47.179444,-122.540455
15JUNE-2128164,90005,47.179264,-122.540095
15JUNE-2128164,90006,47.179184,-122.539945
15JUNE-2128164,90007,47.178964,-122.539615
15JUNE-2128164,90008,47.178714,-122.539275
15JUNE-2128164,90009,47.178514,-122.539025
15JUNE-2128164,90010,47.178434,-122.538905
15JUNE-2128164,90011,47.178354,-122.538775
15JUNE-2128164,90012,47.178284,-122.538645
15JUNE-2128164,90013,47.178224,-122.538545
15JUNE-2128164,90014,47.178194,-122.538485
15JUNE-2128164,90015,47.178134,-122.538335
15JUNE-2128164,90016,47.178024,-122.537985
15JUNE-2128164,90017,47.178003,-122.537892
15JUNE-2128164,100001,47.178003,-122.537892
15JUNE-2128164,100002,47.177944,-122.537635
15JUNE-2128164,100003,47.177904,-122.537355
15JUNE-2128164,100004,47.177874,-122.537085
15JUNE-2128164,100005,47.177864,-122.536995
15JUNE-2128164,100006,47.177824,-122.536485
15JUNE-2128164,100007,47.177784,-122.535905
15JUNE-2128164,100008,47.177754,-122.535515
15JUNE-2128164,100009,47.177734,-122.535145
15JUNE-2128164,100010,47.177734,-122.534825
15JUNE-2128164,100011,47.177744,-122.534395
15JUNE-2128164,100012,47.177697,-122.534391
15JUNE-2128164,110001,47.177697,-122.534391
15JUNE-2128164,110002,47.177744,-122.534395
15JUNE-2128164,110003,47.177744,-122.534155
15JUNE-2128164,110004,47.177744,-122.534075
15JUNE-2128164,110005,47.177754,-122.533475
15JUNE-2128164,110006,47.177754,-122.533295
15JUNE-2128164,110007,47.177504,-122.532395
15JUNE-2128164,110008,47.176924,-122.530185
15JUNE-2128164,110009,47.176827,-122.529847
15JUNE-2128164,120001,47.176827,-122.529847
15JUNE-2128164,120002,47.176804,-122.529765
15JUNE-2128164,120003,47.176494,-122.528595
15JUNE-2128164,120004,47.176464,-122.528455
15JUNE-2128164,120005,47.176354,-122.528255
15JUNE-2128164,120006,47.176184,-122.527695
15JUNE-2128164,120007,47.176074,-122.527295
15JUNE-2128164,120008,47.175954,-122.527065
15JUNE-2128164,120009,47.175584,-122.526325
15JUNE-2128164,120010,47.175164,-122.526335
15JUNE-2128164,120011,47.174310,-122.526292
15JUNE-2128164,130001,47.174310,-122.526292
15JUNE-2128164,130002,47.174184,-122.526285
15JUNE-2128164,130003,47.173264,-122.526265
15JUNE-2128164,130004,47.173024,-122.526265
15JUNE-2128164,130005,47.172836,-122.526262
15JUNE-2128164,140001,47.172836,-122.526262
15JUNE-2128164,140002,47.172464,-122.526255
15JUNE-2128164,140003,47.171784,-122.526245
15JUNE-2128164,140004,47.171694,-122.526245
15JUNE-2128164,140005,47.171493,-122.526241
